timeindex,heat_load,electricity_price,heat_load_profile
2012-01-01 00:00:00,148.9,23.64,0.000129538934705
2012-01-01 01:00:00,141.1,19.03,0.000122788572248
2012-01-01 02:00:00,147.9,15.97,0.000128742524366
2012-01-01 03:00:00,152.8,15.9,0.000132989360321
2012-01-01 04:00:00,146.1,9.49,0.00012712849399
2012-01-01 05:00:00,140.9,-0.01,0.000122610037677
2012-01-01 06:00:00,145.5,-0.08,0.000126612532604
2012-01-01 07:00:00,153,-0.03,0.000133174545222
2012-01-01 08:00:00,155.2,12.09,0.000135039982526
2012-01-01 09:00:00,161.8,12.24,0.000140833820138
2012-01-01 10:00:00,170.4,18.62,0.000148246039846
2012-01-01 11:00:00,172.8,21.04,0.000150355750774
2012-01-01 12:00:00,168.3,17.43,0.000146438832741
2012-01-01 13:00:00,169.6,12.14,0.000147624710278
2012-01-01 14:00:00,168.6,12.89,0.000146736039217
2012-01-01 15:00:00,165.4,18.7,0.000143938603643
2012-01-01 16:00:00,169.5,33,0.000147499841933
2012-01-01 17:00:00,168.8,33.78,0.000146882028659
2012-01-01 18:00:00,162.6,33.05,0.000141507425159
2012-01-01 19:00:00,154.1,30.92,0.000134113767402
2012-01-01 20:00:00,140,26.32,0.000121823865378
2012-01-01 21:00:00,123.3,28.1,0.000107276113981
2012-01-01 22:00:00,110.8,17.2,9.64559150178202E-05
2012-01-01 23:00:00,113.8,11.17,9.90264659499305E-05
2012-01-02 00:00:00,124.2,-0.01,0.000108049675616
2012-01-02 01:00:00,130.8,-11.07,0.00011379288713
2012-01-02 02:00:00,144.4,-5.03,0.000125621544242
2012-01-02 03:00:00,165.8,-1.48,0.00014429560926
2012-01-02 04:00:00,177,3.96,0.000154059098871
2012-01-02 05:00:00,179.7,27.94,0.000156387832171
2012-01-02 06:00:00,180.6,38.31,0.000157204387168
2012-01-02 07:00:00,183.8,38.46,0.000159983684155
2012-01-02 08:00:00,186.4,40.06,0.000162198032188
2012-01-02 09:00:00,185.3,44.25,0.000161245417215
2012-01-02 10:00:00,180.8,49.99,0.000157328566077
2012-01-02 11:00:00,180.8,51.98,0.000157317570745
2012-01-02 12:00:00,190.3,51.41,0.000165570508615
2012-01-02 13:00:00,191.3,49.93,0.000166463537928
2012-01-02 14:00:00,195.8,50.92,0.000170383686903
2012-01-02 15:00:00,195.2,54.79,0.000169897391409
2012-01-02 16:00:00,207.3,64.03,0.000180399795179
2012-01-02 17:00:00,198.5,55.78,0.000172733303927
2012-01-02 18:00:00,198.9,47.12,0.000173087700928
2012-01-02 19:00:00,201.5,44.25,0.000175366450636
2012-01-02 20:00:00,177.8,39.37,0.00015471122493
2012-01-02 21:00:00,165.2,36.03,0.000143769563775
2012-01-02 22:00:00,160.5,29.49,0.000139634409439
2012-01-02 23:00:00,165.7,29,0.000144225021731
2012-01-03 00:00:00,172.1,25.54,0.000149757185065
2012-01-03 01:00:00,176.8,21.8,0.000153893355832
2012-01-03 02:00:00,195.9,19.73,0.000170493840699
2012-01-03 03:00:00,223.7,19.02,0.000194634328267
2012-01-03 04:00:00,245.7,24.27,0.000213816904979
2012-01-03 05:00:00,239.1,39.16,0.000208036893089
2012-01-03 06:00:00,218.2,46.67,0.00018990068568
2012-01-03 07:00:00,217.3,53.1,0.000189100446321
2012-01-03 08:00:00,215.6,51.87,0.00018765378859
2012-01-03 09:00:00,215.3,44.34,0.000187399074652
2012-01-03 10:00:00,229.6,41.84,0.000199840522236
2012-01-03 11:00:00,235.2,39.59,0.000204715331655
2012-01-03 12:00:00,207.5,38.04,0.000180605394115
2012-01-03 13:00:00,193.6,35.78,0.000168493001129
2012-01-03 14:00:00,185.4,35.12,0.00016136840879
2012-01-03 15:00:00,181,36.79,0.000157507449228
2012-01-03 16:00:00,204.8,41.55,0.00017822083618
2012-01-03 17:00:00,210.7,46.76,0.000183335535156
2012-01-03 18:00:00,194.7,42.47,0.000169393641493
2012-01-03 19:00:00,180.3,35.17,0.000156926166239
2012-01-03 20:00:00,169.7,28.62,0.000147707629128
2012-01-03 21:00:00,152,28.44,0.000132231410886
2012-01-03 22:00:00,133.6,15.96,0.000116242553278
2012-01-03 23:00:00,149.2,5.01,0.000129835067282
2012-01-04 00:00:00,153.2,0.05,0.000133315872655
2012-01-04 01:00:00,149.1,0.04,0.000129774167945
2012-01-04 02:00:00,188,0.09,0.00016362465543
2012-01-04 03:00:00,204.4,9.91,0.000177869958128
2012-01-04 04:00:00,229.8,10.99,0.000199953068701
2012-01-04 05:00:00,235.1,20.44,0.000204606955148
2012-01-04 06:00:00,218.1,39.88,0.000189758118881
2012-01-04 07:00:00,216.4,43.89,0.000188340617371
2012-01-04 08:00:00,219.4,45.41,0.000190916575307
2012-01-04 09:00:00,207.6,44.97,0.000180699680393
2012-01-04 10:00:00,200.5,48.54,0.000174508974994
2012-01-04 11:00:00,208.4,46.91,0.000181344800925
2012-01-04 12:00:00,204.5,45,0.000177937726875
2012-01-04 13:00:00,222.7,42.77,0.000193789331882
2012-01-04 14:00:00,218,41.84,0.000189736657073
2012-01-04 15:00:00,226.4,44.83,0.000197056378225
2012-01-04 16:00:00,207.4,55.33,0.000180464292733
2012-01-04 17:00:00,197.5,57.42,0.000171881331016
2012-01-04 18:00:00,199.4,48.71,0.000173526141795
2012-01-04 19:00:00,190.5,41.49,0.000165746122572
2012-01-04 20:00:00,176.7,31.51,0.000153803003464
2012-01-04 21:00:00,156.6,30.58,0.000136281798928
2012-01-04 22:00:00,139.3,16.31,0.00012126504848
2012-01-04 23:00:00,127.2,6.97,0.000110713695737
2012-01-05 00:00:00,127.5,-0.07,0.000110987380734
2012-01-05 01:00:00,138,-42.46,0.000120085047513
2012-01-05 02:00:00,136.7,-50.57,0.000118993020083
2012-01-05 03:00:00,149.2,-75.04,0.000129832452202
2012-01-05 04:00:00,177.1,-5.98,0.000154143944052
2012-01-05 05:00:00,210.4,16.88,0.000183135978283
2012-01-05 06:00:00,220.6,37.39,0.000191951821603
2012-01-05 07:00:00,232.9,37.19,0.000202689001104
2012-01-05 08:00:00,227.5,39.96,0.00019800035872
2012-01-05 09:00:00,238.4,40.53,0.0002074817511
2012-01-05 10:00:00,253.8,40.35,0.000220884833556
2012-01-05 11:00:00,212.1,40.91,0.000184555803436
2012-01-05 12:00:00,214.9,39.92,0.000187039540648
2012-01-05 13:00:00,204.6,39.26,0.000178038138774
2012-01-05 14:00:00,211.1,38.69,0.000183734535761
2012-01-05 15:00:00,220.1,38.46,0.000191573062948
2012-01-05 16:00:00,241.8,42.64,0.000210397833879
2012-01-05 17:00:00,233.5,47.61,0.000203184538497
2012-01-05 18:00:00,221.9,42.07,0.000193068763612
2012-01-05 19:00:00,225,40,0.000195822160891
2012-01-05 20:00:00,203.7,31.26,0.00017724622809
2012-01-05 21:00:00,188.2,29.56,0.000163782553524
2012-01-05 22:00:00,174.2,12.87,0.000151635051784
2012-01-05 23:00:00,190,14.88,0.000165340849031
2012-01-06 00:00:00,214.3,11.72,0.000186494892747
2012-01-06 01:00:00,211.5,6.29,0.000184083132974
2012-01-06 02:00:00,224.3,10.19,0.000195213163369
2012-01-06 03:00:00,250.2,10.98,0.000217729974761
2012-01-06 04:00:00,259.8,15.82,0.000226087736527
2012-01-06 05:00:00,265.2,20.07,0.000230812866611
2012-01-06 06:00:00,250.4,36.55,0.000217882262856
2012-01-06 07:00:00,265.1,39,0.000230702859571
2012-01-06 08:00:00,243.7,40.39,0.000212054628287
2012-01-06 09:00:00,225.9,44.66,0.000196552855345
2012-01-06 10:00:00,222.7,48.03,0.000193814327561
2012-01-06 11:00:00,215,47.94,0.000187066350519
2012-01-06 12:00:00,215,42.03,0.000187072095696
2012-01-06 13:00:00,233.1,42.15,0.000202835876186
2012-01-06 14:00:00,227.9,42.06,0.000198359489651
2012-01-06 15:00:00,229.2,44.13,0.000199440413777
2012-01-06 16:00:00,214.2,54.46,0.000186398859109
2012-01-06 17:00:00,210,65.24,0.000182729754342
2012-01-06 18:00:00,212.9,57.96,0.000185313379327
2012-01-06 19:00:00,196.6,49.78,0.000171112280392
2012-01-06 20:00:00,174.6,43,0.000151949327193
2012-01-06 21:00:00,154.3,43.65,0.000134270111543
2012-01-06 22:00:00,149.6,39.19,0.00013018654518
2012-01-06 23:00:00,151.6,34.86,0.000131940497613
2012-01-07 00:00:00,146.9,30.64,0.000127870269156
2012-01-07 01:00:00,154.6,28.17,0.000134493348164
2012-01-07 02:00:00,172.6,19.95,0.000150165784293
2012-01-07 03:00:00,189.7,17.87,0.000165084631186
2012-01-07 04:00:00,199.1,15.05,0.000173255680241
2012-01-07 05:00:00,197.2,11.77,0.000171632548447
2012-01-07 06:00:00,202.7,25.92,0.000176397691541
2012-01-07 07:00:00,202.8,35.31,0.000176509043797
2012-01-07 08:00:00,194.2,39.57,0.000168975206154
2012-01-07 09:00:00,200.7,40.44,0.000174672228856
2012-01-07 10:00:00,205.8,40.01,0.000179110204731
2012-01-07 11:00:00,188.6,41.03,0.000164114768976
2012-01-07 12:00:00,198.3,40.57,0.000172571974419
2012-01-07 13:00:00,203.6,36.37,0.000177183371807
2012-01-07 14:00:00,196.5,34.92,0.00017103842682
2012-01-07 15:00:00,198.5,36.13,0.000172749857483
2012-01-07 16:00:00,200.1,41.58,0.000174136858328
2012-01-07 17:00:00,208.7,49.01,0.000181622310886
2012-01-07 18:00:00,199.9,39.12,0.00017392912167
2012-01-07 19:00:00,191.2,34.45,0.000166414744418
2012-01-07 20:00:00,177.2,31.64,0.000154178853017
2012-01-07 21:00:00,152.8,31.5,0.000132976637162
2012-01-07 22:00:00,139.9,25.94,0.000121732959556
2012-01-07 23:00:00,145.2,4.97,0.000126317891366
2012-01-08 00:00:00,142,-0.02,0.000123555630789
2012-01-08 01:00:00,154,0.01,0.000134010851836
2012-01-08 02:00:00,156.5,4.93,0.00013623262493
2012-01-08 03:00:00,179.2,9.95,0.000155979057586
2012-01-08 04:00:00,186.1,3.82,0.000161949306261
2012-01-08 05:00:00,187.7,-0.09,0.000163375346844
2012-01-08 06:00:00,190.9,4.97,0.00016616370751
2012-01-08 07:00:00,198.1,15.13,0.000172395039313
2012-01-08 08:00:00,198.5,26.33,0.000172760585626
2012-01-08 09:00:00,197.2,33.74,0.000171592151209
2012-01-08 10:00:00,194,38.05,0.000168861307342
2012-01-08 11:00:00,199.2,39.24,0.000173368336674
2012-01-08 12:00:00,200,35,0.000174077532597
2012-01-08 13:00:00,201,33.29,0.000174930094284
2012-01-08 14:00:00,212.5,33.27,0.000184959568722
2012-01-08 15:00:00,211.3,37.44,0.000183904253231
2012-01-08 16:00:00,213.3,46.03,0.000185583435648
2012-01-08 17:00:00,213.6,54.3,0.00018587875319
2012-01-08 18:00:00,216.5,55.01,0.000188367582761
2012-01-08 19:00:00,210.7,46.5,0.000183324079395
2012-01-08 20:00:00,190.9,39.94,0.000166128161573
2012-01-08 21:00:00,169.7,44.63,0.000147691970734
2012-01-08 22:00:00,161.3,37.44,0.000140403150301
2012-01-08 23:00:00,164.9,34.97,0.00014346214848
2012-01-09 00:00:00,166.5,33.43,0.000144905226191
2012-01-09 01:00:00,172.3,32.74,0.000149979153049
2012-01-09 02:00:00,188.7,32.46,0.000164203937962
2012-01-09 03:00:00,219.8,32.5,0.000191248702871
2012-01-09 04:00:00,241.1,36.13,0.000209799825314
2012-01-09 05:00:00,242.6,43.02,0.000211082516325
2012-01-09 06:00:00,240.2,59.03,0.000209024962643
2012-01-09 07:00:00,239.3,64.48,0.000208225544133
2012-01-09 08:00:00,236.9,58.72,0.000206198926976
2012-01-09 09:00:00,246.6,56.48,0.000214624531357
2012-01-09 10:00:00,239.4,56.04,0.000208290732304
2012-01-09 11:00:00,235.3,55.7,0.000204768346009
2012-01-09 12:00:00,213.8,54.84,0.0001860285627
2012-01-09 13:00:00,200.4,52.32,0.000174427476012
2012-01-09 14:00:00,199,50.72,0.000173197339217
2012-01-09 15:00:00,198.6,51.89,0.000172832222744
2012-01-09 16:00:00,205.1,57.02,0.00017846198293
2012-01-09 17:00:00,198.1,61.27,0.000172350433399
2012-01-09 18:00:00,189.6,53.2,0.000164959000388
2012-01-09 19:00:00,181.8,47.31,0.000158199910824
2012-01-09 20:00:00,172.3,42,0.000149932483522
2012-01-09 21:00:00,157.2,42.19,0.000136797951214
2012-01-09 22:00:00,149.9,41.34,0.000130417240241
2012-01-09 23:00:00,154,31.92,0.000134044695187
2012-01-10 00:00:00,152,31.11,0.000132303317234
2012-01-10 01:00:00,157.6,30.71,0.000137167065885
2012-01-10 02:00:00,186.2,28.06,0.000162046419046
2012-01-10 03:00:00,218,30.5,0.000189675826239
2012-01-10 04:00:00,238,33.82,0.00020715079933
2012-01-10 05:00:00,241.1,39.82,0.000209769586771
2012-01-10 06:00:00,241.2,47.99,0.000209925412601
2012-01-10 07:00:00,228,52.96,0.000198390974597
2012-01-10 08:00:00,215.6,51.06,0.000187589205118
2012-01-10 09:00:00,200.5,51.06,0.000174473178084
2012-01-10 10:00:00,194.6,53,0.000169329679224
2012-01-10 11:00:00,191.7,52.21,0.000166816351888
2012-01-10 12:00:00,190.3,52.96,0.000165627456072
2012-01-10 13:00:00,191.5,51.99,0.000166636558471
2012-01-10 14:00:00,196.1,51.94,0.000170670337371
2012-01-10 15:00:00,207.2,54.96,0.000180311275548
2012-01-10 16:00:00,209.8,61.18,0.000182542038515
2012-01-10 17:00:00,202.3,61.18,0.00017608841199
2012-01-10 18:00:00,228.1,56.79,0.000198532321885
2012-01-10 19:00:00,198.7,48,0.000172919320817
2012-01-10 20:00:00,158.6,42.74,0.000137999623615
2012-01-10 21:00:00,130,42.93,0.000113087702159
2012-01-10 22:00:00,124.3,39.67,0.000108138611287
2012-01-10 23:00:00,135,40.09,0.00011752071431
2012-01-11 00:00:00,135.4,35.92,0.000117824333031
2012-01-11 01:00:00,142.4,34.08,0.000123893628479
2012-01-11 02:00:00,167.7,29.41,0.000145973178092
2012-01-11 03:00:00,196.4,30.11,0.000170899801676
2012-01-11 04:00:00,221.7,36.11,0.000192951453328
2012-01-11 05:00:00,220.3,44,0.000191687360144
2012-01-11 06:00:00,202,52,0.000175759045041
2012-01-11 07:00:00,198.3,51.91,0.000172593888832
2012-01-11 08:00:00,192.5,51.96,0.000167492461501
2012-01-11 09:00:00,185.2,51.43,0.000161134984751
2012-01-11 10:00:00,183.2,51.99,0.000159426532656
2012-01-11 11:00:00,184.4,51.56,0.000160437784653
2012-01-11 12:00:00,187.5,50.39,0.000163186275971
2012-01-11 13:00:00,189.4,49.03,0.00016483943004
2012-01-11 14:00:00,208.4,50.92,0.000181337237308
2012-01-11 15:00:00,216.4,49.09,0.000188332538562
2012-01-11 16:00:00,212.6,60.2,0.000185024112449
2012-01-11 17:00:00,202.1,70.99,0.000175870296365
2012-01-11 18:00:00,194.3,62.31,0.000169060766948
2012-01-11 19:00:00,179.2,56.18,0.000155963441122
2012-01-11 20:00:00,148,47.93,0.000128802692084
2012-01-11 21:00:00,124.9,47.91,0.000108712707274
2012-01-11 22:00:00,113.8,42.48,9.90263262814276E-05
2012-01-11 23:00:00,124.1,40.42,0.000107977750056
2012-01-12 00:00:00,119.5,34.44,0.000103970576995
2012-01-12 01:00:00,114.4,32.02,9.95294749487995E-05
2012-01-12 02:00:00,139.9,28.89,0.000121719109118
2012-01-12 03:00:00,167.8,29.21,0.000146022642386
2012-01-12 04:00:00,192.6,32.02,0.000167571020663
2012-01-12 05:00:00,202.7,45.21,0.00017638662681
2012-01-12 06:00:00,198,52.79,0.000172277046102
2012-01-12 07:00:00,196.4,56.42,0.000170911789709
2012-01-12 08:00:00,196.9,53.36,0.000171363624927
2012-01-12 09:00:00,211.7,49.03,0.000184252069565
2012-01-12 10:00:00,209.1,41.04,0.000181923028026
2012-01-12 11:00:00,191.1,39.35,0.00016629603392
2012-01-12 12:00:00,207,39.62,0.000180121574816
2012-01-12 13:00:00,225.2,39.35,0.000195970404257
2012-01-12 14:00:00,233.8,42.43,0.000203419593578
2012-01-12 15:00:00,237.6,43.39,0.000206769854719
2012-01-12 16:00:00,234.4,56.18,0.000204017776815
2012-01-12 17:00:00,226.7,51.52,0.000197237236687
2012-01-12 18:00:00,215.4,49.04,0.000187485702864
2012-01-12 19:00:00,199.8,47.77,0.000173891036728
2012-01-12 20:00:00,194.3,46.29,0.000169113675691
2012-01-12 21:00:00,172,45.54,0.000149635779872
2012-01-12 22:00:00,159.7,39.16,0.000138960804004
2012-01-12 23:00:00,165.2,23.8,0.000143744724507
2012-01-13 00:00:00,162.8,18.44,0.000141694241409
2012-01-13 01:00:00,175.2,16.38,0.000152497141157
2012-01-13 02:00:00,192.1,16.36,0.000167161782401
2012-01-13 03:00:00,223.9,18.44,0.000194844108016
2012-01-13 04:00:00,235.6,25.83,0.00020498313036
2012-01-13 05:00:00,232.6,36.74,0.00020242425947
2012-01-13 06:00:00,232.1,45.99,0.000201966730782
2012-01-13 07:00:00,225.8,49.99,0.000196474194453
2012-01-13 08:00:00,206.3,45.04,0.000179568728178
2012-01-13 09:00:00,211.9,40.24,0.000184393812162
2012-01-13 10:00:00,200,39.4,0.000174006414741
2012-01-13 11:00:00,183,38.97,0.0001592524784
2012-01-13 12:00:00,194.7,38.89,0.000169399875644
2012-01-13 13:00:00,203.4,39.42,0.000177033043476
2012-01-13 14:00:00,220,44.76,0.000191462261209
2012-01-13 15:00:00,225.7,44.11,0.000196402998713
2012-01-13 16:00:00,230.6,53.43,0.000200661750504
2012-01-13 17:00:00,226.2,51.58,0.000196875973476
2012-01-13 18:00:00,216.9,46.93,0.00018876417818
2012-01-13 19:00:00,208.3,39.74,0.000181234336768
2012-01-13 20:00:00,194.7,38.36,0.000169457900014
2012-01-13 21:00:00,184.5,37.75,0.000160575310442
2012-01-13 22:00:00,171.4,30.04,0.000149178651502
2012-01-13 23:00:00,176.6,30.07,0.000153665639252
2012-01-14 00:00:00,171.8,28.66,0.000149540457544
2012-01-14 01:00:00,174.2,28.02,0.000151585788042
2012-01-14 02:00:00,193.4,29.07,0.000168326002397
2012-01-14 03:00:00,222.6,29.47,0.000193703830553
2012-01-14 04:00:00,232.3,30.73,0.000202186238188
2012-01-14 05:00:00,236.3,31.21,0.000205671102662
2012-01-14 06:00:00,234,32.1,0.000203617172931
2012-01-14 07:00:00,242.6,38.21,0.000211074783375
2012-01-14 08:00:00,221.5,40.15,0.000192793449621
2012-01-14 09:00:00,204.4,44.18,0.000177892958988
2012-01-14 10:00:00,196.4,46.01,0.000170922029396
2012-01-14 11:00:00,188.8,45.53,0.000164263533301
2012-01-14 12:00:00,204.9,40.13,0.000178331048578
2012-01-14 13:00:00,217.3,43.69,0.000189116071449
2012-01-14 14:00:00,233.8,43.38,0.000203465048872
2012-01-14 15:00:00,243,43.4,0.000211456761449
2012-01-14 16:00:00,242.8,54.61,0.0002112535941
2012-01-14 17:00:00,239.1,62,0.000208048817491
2012-01-14 18:00:00,237,51.94,0.000206243115765
2012-01-14 19:00:00,239.3,45.92,0.000208282963737
2012-01-14 20:00:00,219.6,38.95,0.000191138120662
2012-01-14 21:00:00,195.6,44.94,0.000170232821187
2012-01-14 22:00:00,188.6,39.09,0.000164092100404
2012-01-14 23:00:00,192.5,38.99,0.000167498009023
2012-01-15 00:00:00,186.5,38.44,0.000162298987216
2012-01-15 01:00:00,190.6,37.05,0.000165898766677
2012-01-15 02:00:00,206.8,34.55,0.000179922346917
2012-01-15 03:00:00,217.6,32.73,0.000189359029156
2012-01-15 04:00:00,229.4,33.52,0.000199672690323
2012-01-15 05:00:00,229.6,33.15,0.000199780632769
2012-01-15 06:00:00,237.4,34.16,0.000206571634589
2012-01-15 07:00:00,238.3,39.3,0.000207345427652
2012-01-15 08:00:00,223.8,41.99,0.000194737596498
2012-01-15 09:00:00,196.5,41.5,0.000171027372207
2012-01-15 10:00:00,188.5,45.14,0.000164061621217
2012-01-15 11:00:00,190.5,43.61,0.000165817785508
2012-01-15 12:00:00,199.4,39.19,0.000173561132622
2012-01-15 13:00:00,212.2,38.4,0.000184676353975
2012-01-15 14:00:00,235.6,38.3,0.000205053423131
2012-01-15 15:00:00,254.8,39.58,0.000221744810907
2012-01-15 16:00:00,270.3,46.65,0.00023521824572
2012-01-15 17:00:00,265.8,56.53,0.000231298980879
2012-01-15 18:00:00,254.4,56.19,0.000221356180108
2012-01-15 19:00:00,240.5,51.97,0.000209248244876
2012-01-15 20:00:00,216.3,45.57,0.000188189471373
2012-01-15 21:00:00,196.8,46.7,0.000171292789421
2012-01-15 22:00:00,191.6,44.76,0.000166699438832
2012-01-15 23:00:00,185.6,41.94,0.000161549256043
2012-01-16 00:00:00,181.8,39.69,0.000158221899689
2012-01-16 01:00:00,188.7,38,0.000164196353532
2012-01-16 02:00:00,211.1,33.58,0.000183730620175
2012-01-16 03:00:00,238.2,33.47,0.000207244728903
2012-01-16 04:00:00,248.5,36.12,0.000216259052845
2012-01-16 05:00:00,246.9,42.29,0.000214858044294
2012-01-16 06:00:00,250.5,57.96,0.000217971640346
2012-01-16 07:00:00,251.5,60.89,0.000218874568555
2012-01-16 08:00:00,250.8,57.05,0.00021822701081
2012-01-16 09:00:00,247.7,56.18,0.000215517865015
2012-01-16 10:00:00,233,53.28,0.000202759992934
2012-01-16 11:00:00,210.2,53.19,0.000182939003659
2012-01-16 12:00:00,216.5,51.9,0.000188395452851
2012-01-16 13:00:00,224.5,49.08,0.000195366608501
2012-01-16 14:00:00,241,49.93,0.000209722051948
2012-01-16 15:00:00,247.5,52.42,0.000215349278757
2012-01-16 16:00:00,237.4,60.16,0.000206598227585
2012-01-16 17:00:00,213.1,70.45,0.000185411051734
2012-01-16 18:00:00,205.3,61.4,0.000178633173906
2012-01-16 19:00:00,199.7,53.26,0.000173824001991
2012-01-16 20:00:00,190.9,45.64,0.000166156215407
2012-01-16 21:00:00,175.3,46.96,0.000152538563246
2012-01-16 22:00:00,165.5,43.37,0.000144036593638
2012-01-16 23:00:00,169.7,40.14,0.000147652571445
2012-01-17 00:00:00,168.2,40.13,0.000146400120024
2012-01-17 01:00:00,173.4,39.93,0.000150907927348
2012-01-17 02:00:00,195.4,38.6,0.000170077801284
2012-01-17 03:00:00,214.7,38.08,0.000186802649295
2012-01-17 04:00:00,226.2,40.14,0.000196853316222
2012-01-17 05:00:00,231.8,46.63,0.000201743239769
2012-01-17 06:00:00,226.9,57.39,0.000197480933859
2012-01-17 07:00:00,225.5,59.28,0.000196233014587
2012-01-17 08:00:00,226.3,57.98,0.000196933514851
2012-01-17 09:00:00,219.4,54.12,0.000190886144078
2012-01-17 10:00:00,219.5,53.98,0.000190984804428
2012-01-17 11:00:00,219.7,52.22,0.000191177924549
2012-01-17 12:00:00,209.1,51.28,0.000181988425172
2012-01-17 13:00:00,223.1,49.95,0.000194152035672
2012-01-17 14:00:00,226,50.13,0.000196679312154
2012-01-17 15:00:00,235.8,53.6,0.000205159857841
2012-01-17 16:00:00,237.9,61.56,0.000207048376835
2012-01-17 17:00:00,231,68.2,0.000201003404467
2012-01-17 18:00:00,221.5,59.24,0.000192739887988
2012-01-17 19:00:00,214.9,52.15,0.000187009003484
2012-01-17 20:00:00,202.3,44.57,0.000176078670801
2012-01-17 21:00:00,177.3,46.73,0.00015425710631
2012-01-17 22:00:00,163.4,44.41,0.000142208684972
2012-01-17 23:00:00,169.6,42.5,0.000147585893011
2012-01-18 00:00:00,173.6,41.5,0.000151108353853
2012-01-18 01:00:00,187.3,40.29,0.000162959615905
2012-01-18 02:00:00,215.8,39.29,0.000187786402939
2012-01-18 03:00:00,250.4,39.38,0.000217861536656
2012-01-18 04:00:00,254.8,40.1,0.000221754911456
2012-01-18 05:00:00,266.8,45.6,0.000232199026915
2012-01-18 06:00:00,283.2,54.8,0.000246474363262
2012-01-18 07:00:00,274.3,62.75,0.000238722037609
2012-01-18 08:00:00,252.1,57.62,0.000219359445921
2012-01-18 09:00:00,241.6,47.7,0.000210263501623
2012-01-18 10:00:00,226.4,46.32,0.000197023655662
2012-01-18 11:00:00,234,44.59,0.000203628549686
2012-01-18 12:00:00,233.5,44,0.00020321583353
2012-01-18 13:00:00,246.3,43.12,0.000214377623611
2012-01-18 14:00:00,246.7,44.59,0.000214704468039
2012-01-18 15:00:00,252.5,44.3,0.000219702530165
2012-01-18 16:00:00,245.1,55.27,0.000213300630611
2012-01-18 17:00:00,238,47.18,0.000207152233637
2012-01-18 18:00:00,222.6,42.05,0.000193670928549
2012-01-18 19:00:00,198.7,44.19,0.000172871145017
2012-01-18 20:00:00,169.5,43.14,0.000147472808713
2012-01-18 21:00:00,154.5,41.34,0.000134410253385
2012-01-18 22:00:00,157.1,37.31,0.000136751771265
2012-01-18 23:00:00,161.9,32.18,0.000140854487405
2012-01-19 00:00:00,168.4,31,0.000146533907382
2012-01-19 01:00:00,176.2,31.05,0.000153299408413
2012-01-19 02:00:00,197.2,31.27,0.000171574498463
2012-01-19 03:00:00,210.2,32.7,0.000182947912657
2012-01-19 04:00:00,220.2,37.46,0.000191586839589
2012-01-19 05:00:00,225.4,46.59,0.000196128459613
2012-01-19 06:00:00,219.8,53.2,0.000191241212968
2012-01-19 07:00:00,224.7,54.73,0.000195537449303
2012-01-19 08:00:00,225,54.61,0.000195824690889
2012-01-19 09:00:00,219.3,53.2,0.000190831787216
2012-01-19 10:00:00,211.2,55.97,0.000183819814572
2012-01-19 11:00:00,213.7,53.23,0.000185979360545
2012-01-19 12:00:00,219,50.13,0.000190575222408
2012-01-19 13:00:00,218.5,45.62,0.00019013797823
2012-01-19 14:00:00,236.1,42.57,0.000205449556924
2012-01-19 15:00:00,261.4,42.17,0.000227509031771
2012-01-19 16:00:00,249.6,50.26,0.000217225184334
2012-01-19 17:00:00,237.8,57.97,0.000206908787495
2012-01-19 18:00:00,229.3,53.06,0.000199559802742
2012-01-19 19:00:00,215.2,46.78,0.0001872458638
2012-01-19 20:00:00,200.5,43.34,0.000174464324792
2012-01-19 21:00:00,175.4,44.33,0.0001526549394
2012-01-19 22:00:00,169.6,40.38,0.00014755544701
2012-01-19 23:00:00,170.1,31.8,0.000148008096829
2012-01-20 00:00:00,173.6,31.54,0.000151062357059
2012-01-20 01:00:00,183.2,30.23,0.000159433434872
2012-01-20 02:00:00,206.1,27.52,0.000179349109792
2012-01-20 03:00:00,245,28.05,0.000213199969931
2012-01-20 04:00:00,251.2,31.17,0.000218621254855
2012-01-20 05:00:00,239.1,39.33,0.000208102658533
2012-01-20 06:00:00,235.7,45.95,0.000205084052932
2012-01-20 07:00:00,238.5,49.91,0.000207545350468
2012-01-20 08:00:00,235.3,45.87,0.00020474335102
2012-01-20 09:00:00,224.9,45.62,0.000195693632758
2012-01-20 10:00:00,212.6,45.57,0.000185015042667
2012-01-20 11:00:00,221.6,46.08,0.000192852487469
2012-01-20 12:00:00,227.6,45.91,0.000198081651813
2012-01-20 13:00:00,218.7,46.47,0.000190332920746
2012-01-20 14:00:00,238.7,45.24,0.000207695201676
2012-01-20 15:00:00,235.6,47.48,0.000205065616307
2012-01-20 16:00:00,236.1,55.07,0.000205478331936
2012-01-20 17:00:00,237.2,58.46,0.000206394215685
2012-01-20 18:00:00,228.9,51.58,0.000199172885929
2012-01-20 19:00:00,211.5,46.44,0.000184063726091
2012-01-20 20:00:00,190.5,41.49,0.000165802391661
2012-01-20 21:00:00,179.9,44.25,0.000156553950345
2012-01-20 22:00:00,167.5,44.58,0.000145803004368
2012-01-20 23:00:00,167.1,47.55,0.000145394162775
2012-01-21 00:00:00,168.2,44,0.000146395087383
2012-01-21 01:00:00,178.7,39.88,0.00015554699107
2012-01-21 02:00:00,197.8,35.11,0.000172135766645
2012-01-21 03:00:00,214.3,33.15,0.000186477639603
2012-01-21 04:00:00,210.3,33.06,0.000183043706306
